Sch_num,School,p_type,Department,Region,address,Disc_Cluster,requirement,Exam_Item,Talent,Quota,exam_date,Contact,link,note
SCH11400220,國立中山大學,國立,社會學系,南區,高雄市鼓山區蓮海路70號,社會與心理學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.經濟弱勢學生,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",溝通能力、觀察力、分析能力、寫作能力,2,2024/11/22,"社會學系陳小姐 / (07)525-2000#5651

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400221,國立中山大學,國立,政治經濟學系,南區,高雄市鼓山區蓮海路70號,法政學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.經濟弱勢學生 4.實驗教育學生 5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",邏輯推理、寫作能力、表達能力、英文能力,1,2024/11/22,"政治經濟學系紀小姐 / (07)525-2000#5580

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400222,國立中山大學,國立,音樂學系,南區,高雄市鼓山區蓮海路70號,藝術學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.經濟弱勢學生 4.實驗教育學生 5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",音樂能力、創意能力、表演能力、美學素養,3,2024/11/22,"音樂學系薛小姐 / (07)525-2000#3331或3332

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400223,國立中山大學,國立,海洋生物科技暨資源學系,南區,高雄市鼓山區蓮海路70號,生命科學學群,特殊才能 不同教育資歷： 1.境外臺生 2.經濟弱勢學生 3.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",生物能力、化學能力、實驗能力、英文能力,1,2024/11/22,"海洋生物科技暨資源學系黃小姐 / (07)525-2000#5020

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400224,國立中山大學,國立,海洋科學系,南區,高雄市鼓山區蓮海路70號,地球與環境學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",地理能力、化學能力、觀察力、英文能力,2,2024/11/22,"海洋科學系陳小姐 / (07)525-2000#5401

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400225,國立中山大學,國立,海洋環境及工程學系,南區,高雄市鼓山區蓮海路70號,其他學群,特殊才能 不同教育資歷： 1.境外臺生 2.經濟弱勢學生 3.實驗教育學生,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",基礎學科能力、溝通能力、表達能力、學習能力,1,2024/11/22,"海洋環境及工程學系蕭小姐 / (07)525-2000#5061

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400226,國立中山大學,國立,財務管理學系,南區,高雄市鼓山區蓮海路70號,管理學群,特殊才能 不同教育資歷： 1.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",數學能力、分析能力、細心度、英文能力,1,2024/11/22,"財務管理學系陳小姐 / (07)525-2000#4802

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400227,國立中山大學,國立,國際經營管理全英語學士學位學程,南區,高雄市鼓山區蓮海路70號,其他學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.實驗教育學生 4.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",基礎學科能力、溝通能力、表達能力、學習能力,5,2024/11/22,"國際經營管理全英語學士學位學程涂小姐 / (07)525-2000#4560

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400228,國立中山大學,國立,資訊工程學系,南區,高雄市鼓山區蓮海路70號,資訊學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",邏輯推理、程式設計、數學能力、英文能力,3,2024/11/22,"資訊工程學系楊小姐 / (07)525-2000#4302

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400229,國立中山大學,國立,資訊管理學系,南區,高雄市鼓山區蓮海路70號,資訊學群,特殊才能 不同教育資歷： 1.境外臺生 2.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",邏輯推理、程式設計、管理能力、英文能力,2,2024/11/22,"資訊管理學系梁小姐 / (07)525-2000#4701

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400230,國立中山大學,國立,電機工程學系,南區,高雄市鼓山區蓮海路70號,工程學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.經濟弱勢學生 4.實驗教育學生 5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",物理能力、數學能力、邏輯推理、英文能力,4,2024/11/22,"電機工程學系洪小姐 / (07)525-2000#4104

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400231,國立中山大學,國立,劇場藝術學系,南區,高雄市鼓山區蓮海路70號,藝術學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.經濟弱勢學生 4.實驗教育學生 5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",創意能力、美學素養、表達能力、觀察力,5,2024/11/22,"劇場藝術學系鍾小姐 / (07)525-3401

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400232,國立中山大學,國立,機械與機電工程學系,南區,高雄市鼓山區蓮海路70號,其他學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.實驗教育學生,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",基礎學科能力、溝通能力、表達能力、學習能力,2,2024/11/22,"機械與機電工程學系錢小姐 / (07)525-2000#4204

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400233,國立中山大學,國立,應用數學系,南區,高雄市鼓山區蓮海路70號,數理化學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.經濟弱勢學生 4.實驗教育學生 5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"1.初試：資料審查(學系篩選條件、審查資料與考試規範請詳閱114學年度特殊選才簡章)
2.複試：面試(依審查成績擇優公告面試名單)",數學能力、邏輯推理、抽象思考、英文能力,3,2024/11/22,"應用數學系林先生 / (07)525-2000#3801

聯絡人：招生試務組王小姐",https://www.nsysu.edu.tw/,【計畫類別】特殊選才
SCH11400234,國立臺中教育大學,國立,文化創意產業設計與營運學系,中區,臺中市西區民生路140號,藝術學群,特殊才能 不同教育資歷： 1.經濟弱勢學生 2.實驗教育學生,"書面審查
一、自傳（10分）
二、作品（60分）
三、傑出表現紀錄（30分）


面試
一、專業能力之即時手繪（30分）
二、專業認知（70分）
※ 備註：即時手繪項目著重應試者於短時間內的創意表達能力，不著重繪圖技能；所需材料與工具由本系統一準備。",創意能力、美學素養、表達能力、觀察力,3,2024/11/25,"張馨方 / 0422183389

聯絡人：曾毓雯",https://www.ntcu.edu.tw/,"【備註】一、書面審查資料「作品」於放榜後二個月內可親至本系領回（領取前請先以電話聯絡）；如須寄回，請附回郵信封（貼足郵資）並書明姓名及寄送地址。<br />二、除書面審查資料「作品」之外，考生繳交之各項資料於審查後，不論錄取與否均留本系存查，概不退還，請自行副存。<br />三、考生如對「附加報考資格」之認定有疑義，請於報名前洽詢本系。<br />四、本系為非師培系，欲修習教育學程須通過甄選，修課須另收取學分費。

【計畫類別】特殊選才"
SCH11400235,國立臺中教育大學,國立,英語學系,中區,臺中市西區民生路140號,其他學群,特殊才能 不同教育資歷： 1.經濟弱勢學生,"書面審查
一、附加報考資格證明資料（25分）
二、高中歷年在校成績證明(25分)
三、中英文自傳及申請動機(25分)
四、其他與本系專業領域相關之有利審查資料(25分)


面試
英文面試",基礎學科能力、溝通能力、表達能力、學習能力,5,2024/11/22,"王思涵 / 0422183462

聯絡人：曾毓雯",https://www.ntcu.edu.tw/,"【備註】一、考生所上傳繳交之各項資料於審查後，不論錄取與否本系均自雲端刪除，請考生自行副存。<br />二、考生如對「附加報考資格」之認定有疑義，請於報名前洽詢英語學系。

【計畫類別】特殊選才"
SCH11400236,國立臺中教育大學,國立,教育學系,中區,臺中市西區民生路140號,教育學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.經濟弱勢學生 4.實驗教育學生 5.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"書面審查
一、高中歷年成績單正本（或自學成績證明）（25分）
二、自傳及讀書計畫（含申請動機、具體活動歷程等）（25分）
三、競賽成果證明（其他特殊表現）、語文能力證明文件（25分）
四、其他有利審查資料（25分）

面試
一、語言表達及儀表態度（50分）
二、學習計畫及生涯規劃（50分）",溝通能力、表達能力、同理心、領導能力,5,2024/11/22,"鄭怡萱 / 0422183346

聯絡人：曾毓雯",https://www.ntcu.edu.tw/,"【備註】一、考生繳交之各項資料於審查後，不論錄取與否均留教育學系存查，概不退還，請自行副存。<br />二、考生如對「附加報考資格」之認定有疑義，請於報名前洽詢教育學系。

【計畫類別】特殊選才"
SCH11400237,國立臺中教育大學,國立,資訊工程學系,中區,臺中市西區民生路140號,資訊學群,特殊才能,"書面審查
一、自傳（含個人學經歷）（30分）。
二、高中（或同等學力）歷年成績單正本及其他有助於書面審查之資料影本（70分）。【高中（或同等學力）歷年成績單正本：考生如無法提出高中或同等學力在學成績證明者，得以其他成績證明取代，並於該成績證明內敘明理由。】



面試
資訊專業知識。",邏輯推理、程式設計、數學能力、英文能力,3,2024/11/22,"朱俐菁 / 0422183582

聯絡人：曾毓雯",https://www.ntcu.edu.tw/,"【備註】一、考生繳交之各項資料於審查後，不論錄取與否均留資訊工程學系存查，概不退還，請自行副存。<br />二、考生如對「附加報考資格」之認定有疑義，請於報名前洽詢資訊工程學系。

【計畫類別】資安外加"
